,base,snap,calc,ex_en,osc
568,/home/share/wesolowski/NR_CGE_HUJI,818,5_Angstroms/emb1,3.750378,2.566039
569,/home/share/wesolowski/NR_CGE_HUJI,819,5_Angstroms/emb1,3.114178,2.569217
570,/home/share/wesolowski/NR_CGE_HUJI,820,5_Angstroms/emb1,3.163544,2.435538
571,/home/share/wesolowski/NR_CGE_HUJI,821,5_Angstroms/emb1,3.248102,2.50544
572,/home/share/wesolowski/NR_CGE_HUJI,822,5_Angstroms/emb1,3.440293,2.528748
573,/home/share/wesolowski/NR_CGE_HUJI,823,5_Angstroms/emb1,3.296332,2.568397
574,/home/share/wesolowski/NR_CGE_HUJI,824,5_Angstroms/emb1,3.157656,2.625185
575,/home/share/wesolowski/NR_CGE_HUJI,825,5_Angstroms/emb1,3.271057,2.50135
576,/home/share/wesolowski/NR_CGE_HUJI,826,5_Angstroms/emb1,3.387545,2.625395
577,/home/share/wesolowski/NR_CGE_HUJI,827,5_Angstroms/emb1,3.695805,2.486851
578,/home/share/wesolowski/NR_CGE_HUJI,828,5_Angstroms/emb1,3.279235,2.57957
579,/home/share/wesolowski/NR_CGE_HUJI,829,5_Angstroms/emb1,3.018638,2.521343
580,/home/share/wesolowski/NR_CGE_HUJI,830,5_Angstroms/emb1,3.266804,2.519529
581,/home/share/wesolowski/NR_CGE_HUJI,831,5_Angstroms/emb1,3.181922,2.622232
582,/home/share/wesolowski/NR_CGE_HUJI,832,5_Angstroms/emb1,3.370553,2.50902
583,/home/share/wesolowski/NR_CGE_HUJI,833,5_Angstroms/emb1,3.264519,2.460152
584,/home/share/wesolowski/NR_CGE_HUJI,834,5_Angstroms/emb1,3.205654,2.593708
585,/home/share/wesolowski/NR_CGE_HUJI,835,5_Angstroms/emb1,3.414195,2.591445
586,/home/share/wesolowski/NR_CGE_HUJI,836,5_Angstroms/emb1,3.456229,2.503433
587,/home/share/wesolowski/NR_CGE_HUJI,837,5_Angstroms/emb1,3.265703,2.523299
588,/home/share/wesolowski/NR_CGE_HUJI,838,5_Angstroms/emb1,3.472992,2.548926
589,/home/share/wesolowski/NR_CGE_HUJI,839,5_Angstroms/emb1,3.516021,2.489264
590,/home/share/wesolowski/NR_CGE_HUJI,840,5_Angstroms/emb1,3.367662,2.500528
591,/home/share/wesolowski/NR_CGE_HUJI,841,5_Angstroms/emb1,3.315371,2.629941
592,/home/share/wesolowski/NR_CGE_HUJI,842,5_Angstroms/emb1,3.21892,2.565205
593,/home/share/wesolowski/NR_CGE_HUJI,843,5_Angstroms/emb1,3.482001,2.597482
594,/home/share/wesolowski/NR_CGE_HUJI,844,5_Angstroms/emb1,3.58025,2.54948
595,/home/share/wesolowski/NR_CGE_HUJI,845,5_Angstroms/emb1,3.562749,2.49242
596,/home/share/wesolowski/NR_CGE_HUJI,846,5_Angstroms/emb1,3.332454,2.615834
597,/home/share/wesolowski/NR_CGE_HUJI,847,5_Angstroms/emb1,3.739527,2.532597
598,/home/share/wesolowski/NR_CGE_HUJI,848,5_Angstroms/emb1,3.168192,2.564513
599,/home/share/wesolowski/NR_CGE_HUJI,849,5_Angstroms/emb1,3.294313,2.550122
600,/home/share/wesolowski/NR_CGE_HUJI,850,5_Angstroms/emb1,3.412025,2.542811
601,/home/share/wesolowski/NR_CGE_HUJI,851,5_Angstroms/emb1,3.402732,2.642153
602,/home/share/wesolowski/NR_CGE_HUJI,852,5_Angstroms/emb1,3.252169,2.566159
603,/home/share/wesolowski/NR_CGE_HUJI,853,5_Angstroms/emb1,3.401259,2.455127
604,/home/share/wesolowski/NR_CGE_HUJI,854,5_Angstroms/emb1,3.433601,2.557731
605,/home/share/wesolowski/NR_CGE_HUJI,855,5_Angstroms/emb1,3.433136,2.61368
606,/home/share/wesolowski/NR_CGE_HUJI,856,5_Angstroms/emb1,3.379753,2.497681
607,/home/share/wesolowski/NR_CGE_HUJI,857,5_Angstroms/emb1,3.502738,2.521884
608,/home/share/wesolowski/NR_CGE_HUJI,858,5_Angstroms/emb1,3.211093,2.514639
609,/home/share/wesolowski/NR_CGE_HUJI,859,5_Angstroms/emb1,3.583903,2.349249
610,/home/share/wesolowski/NR_CGE_HUJI,860,5_Angstroms/emb1,3.463031,2.496692
611,/home/share/wesolowski/NR_CGE_HUJI,861,5_Angstroms/emb1,3.772679,2.471667
612,/home/share/wesolowski/NR_CGE_HUJI,862,5_Angstroms/emb1,3.674658,2.539007
613,/home/share/wesolowski/NR_CGE_HUJI,863,5_Angstroms/emb1,3.512793,2.609459
614,/home/share/wesolowski/NR_CGE_HUJI,864,5_Angstroms/emb1,3.229919,2.576266
615,/home/share/wesolowski/NR_CGE_HUJI,865,5_Angstroms/emb1,3.33171,2.489919
616,/home/share/wesolowski/NR_CGE_HUJI,866,5_Angstroms/emb1,3.593107,2.504344
617,/home/share/wesolowski/NR_CGE_HUJI,867,5_Angstroms/emb1,3.341693,2.61589
618,/home/share/wesolowski/NR_CGE_HUJI,868,5_Angstroms/emb1,3.015362,2.683142
619,/home/share/wesolowski/NR_CGE_HUJI,869,5_Angstroms/emb1,3.59415,2.642989
620,/home/share/wesolowski/NR_CGE_HUJI,870,5_Angstroms/emb1,3.625091,2.557968
621,/home/share/wesolowski/NR_CGE_HUJI,871,5_Angstroms/emb1,3.429228,2.69901
622,/home/share/wesolowski/NR_CGE_HUJI,872,5_Angstroms/emb1,3.444556,2.490073
623,/home/share/wesolowski/NR_CGE_HUJI,873,5_Angstroms/emb1,3.354379,2.524869
624,/home/share/wesolowski/NR_CGE_HUJI,874,5_Angstroms/emb1,3.309745,2.555948
625,/home/share/wesolowski/NR_CGE_HUJI,875,5_Angstroms/emb1,3.579324,2.419758
626,/home/share/wesolowski/NR_CGE_HUJI,876,5_Angstroms/emb1,3.228014,2.596576
627,/home/share/wesolowski/NR_CGE_HUJI,877,5_Angstroms/emb1,3.543631,2.58585
628,/home/share/wesolowski/NR_CGE_HUJI,878,5_Angstroms/emb1,3.633476,2.356941
629,/home/share/wesolowski/NR_CGE_HUJI,879,5_Angstroms/emb1,3.60281,2.589877
630,/home/share/wesolowski/NR_CGE_HUJI,880,5_Angstroms/emb1,3.339012,2.595656
631,/home/share/wesolowski/NR_CGE_HUJI,881,5_Angstroms/emb1,3.308776,2.596171
632,/home/share/wesolowski/NR_CGE_HUJI,882,5_Angstroms/emb1,3.611726,2.558299
633,/home/share/wesolowski/NR_CGE_HUJI,883,5_Angstroms/emb1,3.450089,2.513731
634,/home/share/wesolowski/NR_CGE_HUJI,884,5_Angstroms/emb1,3.635509,2.633889
635,/home/share/wesolowski/NR_CGE_HUJI,885,5_Angstroms/emb1,3.561408,2.570281
636,/home/share/wesolowski/NR_CGE_HUJI,886,5_Angstroms/emb1,3.266039,2.502515
637,/home/share/wesolowski/NR_CGE_HUJI,887,5_Angstroms/emb1,2.886351,2.521792
638,/home/share/wesolowski/NR_CGE_HUJI,888,5_Angstroms/emb1,3.170273,2.521007
639,/home/share/wesolowski/NR_CGE_HUJI,889,5_Angstroms/emb1,3.465341,2.519377
640,/home/share/wesolowski/NR_CGE_HUJI,890,5_Angstroms/emb1,3.639254,2.472286
641,/home/share/wesolowski/NR_CGE_HUJI,891,5_Angstroms/emb1,3.34621,2.47929
642,/home/share/wesolowski/NR_CGE_HUJI,892,5_Angstroms/emb1,3.499113,2.602562
643,/home/share/wesolowski/NR_CGE_HUJI,893,5_Angstroms/emb1,3.119007,2.508068
644,/home/share/wesolowski/NR_CGE_HUJI,894,5_Angstroms/emb1,3.330618,2.495253
645,/home/share/wesolowski/NR_CGE_HUJI,895,5_Angstroms/emb1,3.36059,2.576486
646,/home/share/wesolowski/NR_CGE_HUJI,896,5_Angstroms/emb1,3.38937,2.531321
647,/home/share/wesolowski/NR_CGE_HUJI,897,5_Angstroms/emb1,3.097738,2.46324
648,/home/share/wesolowski/NR_CGE_HUJI,898,5_Angstroms/emb1,3.17917,2.622221
649,/home/share/wesolowski/NR_CGE_HUJI,899,5_Angstroms/emb1,3.365906,2.599299
650,/home/share/wesolowski/NR_CGE_HUJI,900,5_Angstroms/emb1,3.61385,2.499512
651,/home/share/wesolowski/NR_CGE_HUJI,901,5_Angstroms/emb1,3.195296,2.536323
652,/home/share/wesolowski/NR_CGE_HUJI,902,5_Angstroms/emb1,3.443397,2.510885
653,/home/share/wesolowski/NR_CGE_HUJI,903,5_Angstroms/emb1,3.264101,2.533979
654,/home/share/wesolowski/NR_CGE_HUJI,904,5_Angstroms/emb1,3.296437,2.645439
655,/home/share/wesolowski/NR_CGE_HUJI,905,5_Angstroms/emb1,3.467673,2.431592
656,/home/share/wesolowski/NR_CGE_HUJI,906,5_Angstroms/emb1,3.201821,2.611379
657,/home/share/wesolowski/NR_CGE_HUJI,907,5_Angstroms/emb1,3.060498,2.523856
658,/home/share/wesolowski/NR_CGE_HUJI,908,5_Angstroms/emb1,3.51631,2.509421
659,/home/share/wesolowski/NR_CGE_HUJI,909,5_Angstroms/emb1,3.574148,2.574569
660,/home/share/wesolowski/NR_CGE_HUJI,910,5_Angstroms/emb1,3.294527,2.462098
661,/home/share/wesolowski/NR_CGE_HUJI,911,5_Angstroms/emb1,3.409389,2.502734
662,/home/share/wesolowski/NR_CGE_HUJI,912,5_Angstroms/emb1,3.215297,2.587496
663,/home/share/wesolowski/NR_CGE_HUJI,913,5_Angstroms/emb1,3.423971,2.43424
664,/home/share/wesolowski/NR_CGE_HUJI,914,5_Angstroms/emb1,3.165213,2.505582
665,/home/share/wesolowski/NR_CGE_HUJI,915,5_Angstroms/emb1,3.295905,2.574721
666,/home/share/wesolowski/NR_CGE_HUJI,916,5_Angstroms/emb1,3.368772,2.469868
667,/home/share/wesolowski/NR_CGE_HUJI,917,5_Angstroms/emb1,3.386299,2.569527
668,/home/share/wesolowski/NR_CGE_HUJI,918,5_Angstroms/emb1,3.185467,2.510883
669,/home/share/wesolowski/NR_CGE_HUJI,919,5_Angstroms/emb1,3.600084,2.636676
670,/home/share/wesolowski/NR_CGE_HUJI,920,5_Angstroms/emb1,3.129273,2.578963
671,/home/share/wesolowski/NR_CGE_HUJI,921,5_Angstroms/emb1,3.413592,2.502464
672,/home/share/wesolowski/NR_CGE_HUJI,922,5_Angstroms/emb1,3.42674,2.494247
673,/home/share/wesolowski/NR_CGE_HUJI,923,5_Angstroms/emb1,3.784555,2.523215
674,/home/share/wesolowski/NR_CGE_HUJI,924,5_Angstroms/emb1,3.128144,2.486646
675,/home/share/wesolowski/NR_CGE_HUJI,925,5_Angstroms/emb1,3.186759,2.580401
676,/home/share/wesolowski/NR_CGE_HUJI,926,5_Angstroms/emb1,3.114975,2.512351
677,/home/share/wesolowski/NR_CGE_HUJI,927,5_Angstroms/emb1,3.288383,2.615563
678,/home/share/wesolowski/NR_CGE_HUJI,928,5_Angstroms/emb1,3.13022,2.470639
679,/home/share/wesolowski/NR_CGE_HUJI,929,5_Angstroms/emb1,3.716037,2.420071
680,/home/share/wesolowski/NR_CGE_HUJI,930,5_Angstroms/emb1,3.757941,2.448139
681,/home/share/wesolowski/NR_CGE_HUJI,931,5_Angstroms/emb1,3.395916,2.449409
682,/home/share/wesolowski/NR_CGE_HUJI,932,5_Angstroms/emb1,3.492443,2.502523
683,/home/share/wesolowski/NR_CGE_HUJI,933,5_Angstroms/emb1,3.698686,2.571781
684,/home/share/wesolowski/NR_CGE_HUJI,934,5_Angstroms/emb1,3.437549,2.503935
685,/home/share/wesolowski/NR_CGE_HUJI,935,5_Angstroms/emb1,3.60541,2.540927
686,/home/share/wesolowski/NR_CGE_HUJI,936,5_Angstroms/emb1,3.084027,2.504311
687,/home/share/wesolowski/NR_CGE_HUJI,937,5_Angstroms/emb1,3.145558,2.568214
688,/home/share/wesolowski/NR_CGE_HUJI,938,5_Angstroms/emb1,3.327,2.437301
689,/home/share/wesolowski/NR_CGE_HUJI,939,5_Angstroms/emb1,3.437998,2.487637
690,/home/share/wesolowski/NR_CGE_HUJI,940,5_Angstroms/emb1,3.168858,2.586777
691,/home/share/wesolowski/NR_CGE_HUJI,941,5_Angstroms/emb1,3.281209,2.655013
692,/home/share/wesolowski/NR_CGE_HUJI,942,5_Angstroms/emb1,3.404433,2.585296
693,/home/share/wesolowski/NR_CGE_HUJI,943,5_Angstroms/emb1,3.632726,2.666429
694,/home/share/wesolowski/NR_CGE_HUJI,944,5_Angstroms/emb1,3.68311,2.545011
695,/home/share/wesolowski/NR_CGE_HUJI,945,5_Angstroms/emb1,3.556108,2.409139
696,/home/share/wesolowski/NR_CGE_HUJI,946,5_Angstroms/emb1,3.29848,2.457318
697,/home/share/wesolowski/NR_CGE_HUJI,947,5_Angstroms/emb1,3.245982,2.550247
698,/home/share/wesolowski/NR_CGE_HUJI,948,5_Angstroms/emb1,3.365722,2.55982
699,/home/share/wesolowski/NR_CGE_HUJI,949,5_Angstroms/emb1,3.741534,2.469744
700,/home/share/wesolowski/NR_CGE_HUJI,950,5_Angstroms/emb1,3.560541,2.467662
701,/home/share/wesolowski/NR_CGE_HUJI,951,5_Angstroms/emb1,3.623729,2.459612
702,/home/share/wesolowski/NR_CGE_HUJI,952,5_Angstroms/emb1,3.42985,2.52941
703,/home/share/wesolowski/NR_CGE_HUJI,953,5_Angstroms/emb1,3.451433,2.607254
704,/home/share/wesolowski/NR_CGE_HUJI,954,5_Angstroms/emb1,3.552331,2.515431
705,/home/share/wesolowski/NR_CGE_HUJI,955,5_Angstroms/emb1,3.251779,2.606622
706,/home/share/wesolowski/NR_CGE_HUJI,956,5_Angstroms/emb1,3.534847,2.443814
707,/home/share/wesolowski/NR_CGE_HUJI,957,5_Angstroms/emb1,3.33328,2.505771
708,/home/share/wesolowski/NR_CGE_HUJI,958,5_Angstroms/emb1,3.497169,2.448689
709,/home/share/wesolowski/NR_CGE_HUJI,959,5_Angstroms/emb1,3.727519,2.586972
710,/home/share/wesolowski/NR_CGE_HUJI,960,5_Angstroms/emb1,3.853358,2.609509
711,/home/share/wesolowski/NR_CGE_HUJI,961,5_Angstroms/emb1,3.467341,2.556837
712,/home/share/wesolowski/NR_CGE_HUJI,962,5_Angstroms/emb1,3.226537,2.475457
713,/home/share/wesolowski/NR_CGE_HUJI,963,5_Angstroms/emb1,3.847873,2.503616
714,/home/share/wesolowski/NR_CGE_HUJI,964,5_Angstroms/emb1,3.574969,2.551942
715,/home/share/wesolowski/NR_CGE_HUJI,965,5_Angstroms/emb1,3.578846,2.613396
716,/home/share/wesolowski/NR_CGE_HUJI,966,5_Angstroms/emb1,3.659727,2.443656
717,/home/share/wesolowski/NR_CGE_HUJI,967,5_Angstroms/emb1,3.64246,2.537078
718,/home/share/wesolowski/NR_CGE_HUJI,968,5_Angstroms/emb1,3.404348,2.584779
719,/home/share/wesolowski/NR_CGE_HUJI,969,5_Angstroms/emb1,3.61641,2.517452
720,/home/share/wesolowski/NR_CGE_HUJI,970,5_Angstroms/emb1,3.45642,2.477544
721,/home/share/wesolowski/NR_CGE_HUJI,971,5_Angstroms/emb1,3.376688,2.453035
722,/home/share/wesolowski/NR_CGE_HUJI,972,5_Angstroms/emb1,3.626024,2.410345
723,/home/share/wesolowski/NR_CGE_HUJI,973,5_Angstroms/emb1,3.437286,2.588047
724,/home/share/wesolowski/NR_CGE_HUJI,974,5_Angstroms/emb1,2.988638,2.605481
725,/home/share/wesolowski/NR_CGE_HUJI,975,5_Angstroms/emb1,3.625922,2.449834
726,/home/share/wesolowski/NR_CGE_HUJI,976,5_Angstroms/emb1,3.225619,2.446527
727,/home/share/wesolowski/NR_CGE_HUJI,977,5_Angstroms/emb1,3.318761,2.456029
728,/home/share/wesolowski/NR_CGE_HUJI,978,5_Angstroms/emb1,3.32706,2.471051
729,/home/share/wesolowski/NR_CGE_HUJI,979,5_Angstroms/emb1,3.301188,2.43667
730,/home/share/wesolowski/NR_CGE_HUJI,980,5_Angstroms/emb1,3.644097,2.46805
731,/home/share/wesolowski/NR_CGE_HUJI,981,5_Angstroms/emb1,3.310453,2.526095
732,/home/share/wesolowski/NR_CGE_HUJI,982,5_Angstroms/emb1,3.382018,2.543541
733,/home/share/wesolowski/NR_CGE_HUJI,983,5_Angstroms/emb1,3.357351,2.518806
734,/home/share/wesolowski/NR_CGE_HUJI,984,5_Angstroms/emb1,3.330213,2.595499
735,/home/share/wesolowski/NR_CGE_HUJI,985,5_Angstroms/emb1,3.555948,2.494036
736,/home/share/wesolowski/NR_CGE_HUJI,986,5_Angstroms/emb1,3.548299,2.574294
737,/home/share/wesolowski/NR_CGE_HUJI,987,5_Angstroms/emb1,3.243717,2.51868
738,/home/share/wesolowski/NR_CGE_HUJI,988,5_Angstroms/emb1,3.852883,2.522818
739,/home/share/wesolowski/NR_CGE_HUJI,989,5_Angstroms/emb1,3.448926,2.611208
740,/home/share/wesolowski/NR_CGE_HUJI,990,5_Angstroms/emb1,3.109647,2.556574
741,/home/share/wesolowski/NR_CGE_HUJI,991,5_Angstroms/emb1,3.476186,2.584729
742,/home/share/wesolowski/NR_CGE_HUJI,992,5_Angstroms/emb1,3.255795,2.623857
743,/home/share/wesolowski/NR_CGE_HUJI,993,5_Angstroms/emb1,3.512842,2.661282
744,/home/share/wesolowski/NR_CGE_HUJI,994,5_Angstroms/emb1,3.428705,2.459206
745,/home/share/wesolowski/NR_CGE_HUJI,995,5_Angstroms/emb1,3.499055,2.476098
746,/home/share/wesolowski/NR_CGE_HUJI,996,5_Angstroms/emb1,3.328562,2.504733
747,/home/share/wesolowski/NR_CGE_HUJI,997,5_Angstroms/emb1,3.350495,2.708774
748,/home/share/wesolowski/NR_CGE_HUJI,998,5_Angstroms/emb1,3.224995,2.646856
749,/home/share/wesolowski/NR_CGE_HUJI,999,5_Angstroms/emb1,3.40379,2.519799
